key,timestamp,username,page_url,from,session,currentTime,playbackRate,paused,error,networkState,readyState,eventTimestamp,initTimestamp,type,prevTime
user.video.lecture.action,1412933044096,1137b15aaa4306673c6185b66eb55159ab54e95e,https://class.coursera.org/graph-002/lecture/view?lecture_id=3,https://class.coursera.org/graph-002/lecture/3,7573391253-1412649121434,0,1.25,true,null,1,4,1412933047456,1412900693271,ratechange,0
user.video.lecture.action,1412933044370,1137b15aaa4306673c6185b66eb55159ab54e95e,https://class.coursera.org/graph-002/lecture/view?lecture_id=3,https://class.coursera.org/graph-002/lecture/3,7573391253-1412649121434,0,1.5,true,null,1,4,1412933047924,1412900693271,ratechange,0
user.video.lecture.action,1412933044463,1137b15aaa4306673c6185b66eb55159ab54e95e,https://class.coursera.org/graph-002/lecture/view?lecture_id=3,https://class.coursera.org/graph-002/lecture/3,7573391253-1412649121434,0,1.75,true,null,1,4,1412933048252,1412900693271,ratechange,0
user.video.lecture.action,1412933044643,1137b15aaa4306673c6185b66eb55159ab54e95e,https://class.coursera.org/graph-002/lecture/view?lecture_id=3,https://class.coursera.org/graph-002/lecture/3,7573391253-1412649121434,0,2,true,null,1,4,1412933048470,1412900693271,ratechange,0
user.video.lecture.action,1412941503329,ccb023a6fcaefde03146065008f698ffab4635bb,https://class.coursera.org/graph-002/lecture/view?lecture_id=35,https://class.coursera.org/graph-002/lecture,1017391344-1401786871555,0,1,false,null,2,0,1412941761658,1412941761583,play,0
user.video.lecture.action,1412941503877,ccb023a6fcaefde03146065008f698ffab4635bb,https://class.coursera.org/graph-002/lecture/view?lecture_id=35,https://class.coursera.org/graph-002/lecture,1017391344-1401786871555,0,1,false,null,2,0,1412941761660,1412941761583,ratechange,0
user.video.lecture.action,1412941505211,ccb023a6fcaefde03146065008f698ffab4635bb,https://class.coursera.org/graph-002/lecture/view?lecture_id=35,https://class.coursera.org/graph-002/lecture,1017391344-1401786871555,0,1,false,null,2,4,1412941761834,1412941761583,ratechange,0
user.video.lecture.action,1412944655630,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=31,https://class.coursera.org/graph-002/lecture/31,2465919598-1402197585804,0,-1,false,null,null,null,1412944652073,1412944650299,play,0
user.video.lecture.action,1412945395933,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=33,https://class.coursera.org/graph-002/lecture/33,2465919598-1402197585804,0,-1,false,null,null,null,1412945392394,1412945388511,play,0
user.video.lecture.action,1412946675711,b7ef12ca9af2b3a46b161a0bb7728b84651327ba,https://class.coursera.org/graph-002/lecture/view?lecture_id=49,https://class.coursera.org/graph-002/lecture/49,1371204986-1407415630442,0,1,false,null,3,0,1412946274223,1412946274194,play,0
user.video.lecture.action,1412947105435,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,0,1,true,null,2,0,1412947055934,1412931617745,pause,0
user.video.lecture.action,1412947105043,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,0,1,false,null,2,0,1412947056043,1412931617745,play,0
user.video.lecture.action,1412947491984,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,0,1,false,null,2,0,1412947441481,1412947441465,play,0
user.video.lecture.action,1412947497583,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,0,1,false,null,2,0,1412947447440,1412947441465,stalled,0
user.video.lecture.action,1412947500944,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,0,1,false,null,2,0,1412947452697,1412947441465,stalled,0
user.video.lecture.action,1412947871311,b7ef12ca9af2b3a46b161a0bb7728b84651327ba,https://class.coursera.org/graph-002/lecture/view?lecture_id=51,https://class.coursera.org/graph-002/lecture/51,1371204986-1407415630442,0,1,false,null,3,0,1412947469526,1412947469510,play,0
user.video.lecture.action,1412950877071,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,0,1,false,null,2,0,1412950879448,1412950879406,ratechange,0
user.video.lecture.action,1412950877085,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,0,1,false,null,2,0,1412950879460,1412950879406,play,0
user.video.lecture.action,1412950877088,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,0,1,false,null,2,0,1412950879463,1412950879406,ratechange,0
user.video.lecture.action,1412953928157,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=41,https://class.coursera.org/graph-002/lecture/41,8278233341-1410584658879,0,1,true,null,2,4,1412953879335,1412947451704,seeked,0
user.video.lecture.action,1412953941269,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=41,https://class.coursera.org/graph-002/lecture/41,8278233341-1410584658879,0,1,false,null,2,4,1412953890770,1412947451704,play,0
user.video.lecture.action,1412956149931,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=43,https://class.coursera.org/graph-002/lecture/43,8278233341-1410584658879,0,1,false,null,2,4,1412956100936,1412947451728,play,11.642687
user.video.lecture.action,1412956151455,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=43,https://class.coursera.org/graph-002/lecture/43,8278233341-1410584658879,0.003793,1,false,null,2,4,1412956102637,1412947451728,seeked,0
user.video.lecture.action,1412950877627,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,0.100045,1,false,null,2,4,1412950879960,1412950879406,ratechange,0
user.video.lecture.action,1412942433195,ccb023a6fcaefde03146065008f698ffab4635bb,https://class.coursera.org/graph-002/lecture/view?lecture_id=35,https://class.coursera.org/graph-002/lecture,1017391344-1401786871555,1015.245328,1,true,null,1,4,1412942690220,1412941761583,pause,1015.245328
user.video.lecture.action,1412942606643,ccb023a6fcaefde03146065008f698ffab4635bb,https://class.coursera.org/graph-002/lecture/view?lecture_id=35,https://class.coursera.org/graph-002/lecture,1017391344-1401786871555,1015.245328,1,false,null,1,4,1412942865001,1412941761583,play,1015.245328
user.video.lecture.action,1412945405769,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=33,https://class.coursera.org/graph-002/lecture/33,2465919598-1402197585804,105.371,-1,false,null,null,null,1412945402231,1412945388511,seeked,59.555
user.video.lecture.action,1412956149170,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=43,https://class.coursera.org/graph-002/lecture/43,8278233341-1410584658879,11.642687,1,true,null,1,4,1412956098581,1412947451728,seeked,11.642687
user.video.lecture.action,1412956149422,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=43,https://class.coursera.org/graph-002/lecture/43,8278233341-1410584658879,11.642687,1,true,null,1,4,1412956098596,1412947451728,seeked,11.642687
user.video.lecture.action,1412956149676,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=43,https://class.coursera.org/graph-002/lecture/43,8278233341-1410584658879,11.642687,1,true,null,2,4,1412956098612,1412947451728,seeked,11.642687
user.video.lecture.action,1412947858298,b7ef12ca9af2b3a46b161a0bb7728b84651327ba,https://class.coursera.org/graph-002/lecture/view?lecture_id=49,https://class.coursera.org/graph-002/lecture/49,1371204986-1407415630442,1104.569,1,true,null,1,4,1412947455376,1412946274194,pause,1104.569
user.video.lecture.action,1412942700339,ccb023a6fcaefde03146065008f698ffab4635bb,https://class.coursera.org/graph-002/lecture/view?lecture_id=35,https://class.coursera.org/graph-002/lecture,1017391344-1401786871555,1108.369,1,true,null,1,2,1412942958192,1412941761583,pause,1108.369
user.video.lecture.action,1412929171558,ac3bc222ba1a52a20e0ed5585110763ddde6b4fc,https://class.coursera.org/graph-002/lecture/view?lecture_id=51,https://class.coursera.org/graph-002/lecture/51,5808995245-1409644659854,1130.936,1,true,null,1,4,1412929172762,1412928228202,pause,1130.936
user.video.lecture.action,1412950673899,b7ef12ca9af2b3a46b161a0bb7728b84651327ba,https://class.coursera.org/graph-002/lecture/view?lecture_id=51,https://class.coursera.org/graph-002/lecture/51,1371204986-1407415630442,1130.936,1,true,null,1,4,1412950271374,1412947469510,pause,1130.936
user.video.lecture.action,1412955539694,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=41,https://class.coursera.org/graph-002/lecture/41,8278233341-1410584658879,114.545682,1,false,null,1,4,1412955489959,1412947451704,play,114.486523
user.video.lecture.action,1412947512475,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=43,https://class.coursera.org/graph-002/lecture/43,8278233341-1410584658879,12.162793,1,true,null,1,4,1412947464224,1412947451728,pause,12.162793
user.video.lecture.action,1412927784265,ac3bc222ba1a52a20e0ed5585110763ddde6b4fc,https://class.coursera.org/graph-002/lecture/view?lecture_id=51,https://class.coursera.org/graph-002/lecture/51,5808995245-1409644659854,126.440999,1,true,null,1,4,1412927785440,1412927403143,pause,126.440999
user.video.lecture.action,1412927787815,ac3bc222ba1a52a20e0ed5585110763ddde6b4fc,https://class.coursera.org/graph-002/lecture/view?lecture_id=51,https://class.coursera.org/graph-002/lecture/51,5808995245-1409644659854,126.441999,1,false,null,1,4,1412927789352,1412927403143,play,126.440999
user.video.lecture.action,1412944752025,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=31,https://class.coursera.org/graph-002/lecture/31,2465919598-1402197585804,127.942,-1,false,null,null,null,1412944747413,1412944650299,seeked,95.195
user.video.lecture.action,1412951324399,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,135.849883,1,true,null,1,4,1412951326183,1412950879406,pause,135.849883
user.video.lecture.action,1412951492934,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,135.849883,1,false,null,1,4,1412951494444,1412950879406,play,135.849883
user.video.lecture.action,1412947725135,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,136.819163,1,true,null,1,4,1412947673381,1412947451772,pause,136.819163
user.video.lecture.action,1412947754847,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,136.877322,1,false,null,1,4,1412947706569,1412947451772,play,136.819163
user.video.lecture.action,1412945406735,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=33,https://class.coursera.org/graph-002/lecture/33,2465919598-1402197585804,138.732,-1,false,null,null,null,1412945403195,1412945388511,seeked,138.706
user.video.lecture.action,1412950940219,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,14.381519,1,true,null,1,4,1412950942627,1412950879406,pause,14.381519
user.video.lecture.action,1412950951344,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,14.381519,1,false,null,1,4,1412950953733,1412950879406,play,14.381519
user.video.lecture.action,1412955568458,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=41,https://class.coursera.org/graph-002/lecture/41,8278233341-1410584658879,144.062587,1,true,null,1,4,1412955519600,1412947451704,pause,144.062587
user.video.lecture.action,1412944753327,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=31,https://class.coursera.org/graph-002/lecture/31,2465919598-1402197585804,151.978,-1,false,null,null,null,1412944749786,1412944650299,seeked,151.978
user.video.lecture.action,1412932105373,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,16.493185,1,false,null,2,4,1412932057395,1412931617745,seeked,16.493185
user.video.lecture.action,1412951526279,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,170.140428,1,true,null,1,4,1412951528686,1412950879406,pause,170.140428
user.video.lecture.action,1412951551080,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,170.140428,1,false,null,1,4,1412951553499,1412950879406,play,170.140428
user.video.lecture.action,1412947799601,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,177.96702,1,true,null,1,4,1412947747903,1412947451772,pause,177.96702
user.video.lecture.action,1412953810239,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,177.96702,1,false,null,1,4,1412953735680,1412947451772,play,177.96702
user.video.lecture.action,1412947109496,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,178.96408,1,false,null,2,4,1412947060739,1412931617745,seeked,178.96408
user.video.lecture.action,1412945407924,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=33,https://class.coursera.org/graph-002/lecture/33,2465919598-1402197585804,180.414,-1,false,null,null,null,1412945404382,1412945388511,seeked,180.414
user.video.lecture.action,1412932278240,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,181.364714,1,true,null,1,4,1412932222525,1412931617745,pause,181.364714
user.video.lecture.action,1412932309014,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,181.426873,1,false,null,1,4,1412932250534,1412931617745,play,181.364714
user.video.lecture.action,1412951574340,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,193.275915,1,true,null,1,4,1412951576668,1412950879406,pause,193.275915
user.video.lecture.action,1412951588349,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,193.275915,1,false,null,1,4,1412951590736,1412950879406,play,193.275915
user.video.lecture.action,1412945441125,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=33,https://class.coursera.org/graph-002/lecture/33,2465919598-1402197585804,205.471,-1,false,null,null,null,1412945437585,1412945388511,seeked,223.452
user.video.lecture.action,1412955769341,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=41,https://class.coursera.org/graph-002/lecture/41,8278233341-1410584658879,214.010603,1,true,null,1,4,1412955718353,1412947451704,pause,214.010603
user.video.lecture.action,1412947607094,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=39,https://class.coursera.org/graph-002/lecture/39,8278233341-1410584658879,22.337998,1,false,null,2,4,1412947558834,1412947451772,seeked,22.337998
user.video.lecture.action,1412931958809,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,22.524539,1,false,null,1,4,1412931910013,1412931617745,play,22.518539
user.video.lecture.action,1412951616107,f42fde77271b3477c7c35dce22206d714b1958af,https://class.coursera.org/graph-002/lecture/view?lecture_id=57,https://class.coursera.org/graph-002/lecture/57,2445670886-1393686601466,221.113534,1,true,null,1,4,1412951618512,1412950879406,pause,221.113534
user.video.lecture.action,1412945439734,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=33,https://class.coursera.org/graph-002/lecture/33,2465919598-1402197585804,222.177,-1,false,null,null,null,1412945436196,1412945388511,seeked,222.177
user.video.lecture.action,1412947112154,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,226.213942,1,false,null,2,4,1412947063890,1412931617745,seeked,226.213942
user.video.lecture.action,1412944768346,c6103b586166d7db29269b2908065d1244261404,https://class.coursera.org/graph-002/lecture/view?lecture_id=31,https://class.coursera.org/graph-002/lecture/31,2465919598-1402197585804,227.193,-1,false,null,null,null,1412944764801,1412944650299,seeked,227.193
user.video.lecture.action,1412932101149,690361edfa90868783be11772c30980f34c11a8f,https://class.coursera.org/graph-002/lecture/view?lecture_id=27,https://class.coursera.org/graph-002/lecture/27,8278233341-1410584658879,23.11753,1,false,null,2,4,1412932053199,1412931617745,seeked,23.11753
